,s_modulus,b_modulus,nsites,volume,density,epa,fepa,efermi,band_gap,is_metal
4009,26.327,50.878,10,139.3455077,3.216350594,-6.107388878,-2.568615975,-0.74638005,3.9164,0
4010,59.467,140.678,12,157.6721374,5.865965621,-8.456233461,-2.781801935,1.85869209,0.298,0
4011,27.307,80.044,28,495.881829,3.06484975,-8.618310678,-1.865053432,0.67173391,0.0,1
4012,41.9,63.3,28,406.247977,3.254587758,-7.445385197,-2.434212001,0.89494649,1.5456,0
4013,40.687,110.944,10,165.2252762,6.453306836,-7.785776857,-2.969206274,1.88899355,3.2504,0
4014,39.873,80.089,5,63.00168714,3.60226482,-4.960477572,-1.296764634,2.38264757,1.809,0
4015,27.42,53.033,18,279.9150244,2.941366664,-5.847211477,-1.102531638,1.55542001,1.9572,0
4016,29.48,59.333,13,186.2286754,4.870731081,-8.470390912,-3.309011249,2.57394179,0.7315,0
4017,33.627,87.744,14,206.8219871,4.245487592,-7.633908649,-2.106896553,1.9138795,0.0,1
4018,62.453,141.189,13,149.7034908,4.137001122,-7.884737693,-2.417756514,2.12352509,1.2523,0
4019,39.52,79.233,10,140.9223406,4.66040513,-4.832295805,-2.477312383,0.97365549,2.5203,0
4020,49.807,115.544,13,181.1226658,5.173350188,-6.833270109,-2.555314339,3.22581466,2.4627,0
4021,44.673,100.756,90,1268.306995,5.919493885,-6.077414713,-1.443098287,5.34718356,0.6303,0
4022,56.327,82.078,10,139.3473862,4.655397574,-5.248574372,-0.471950011,7.05327886,0.0583,0
4023,34.747,120.911,10,125.5930827,5.752043355,-4.928873676,0.065649074,3.38523407,0.0,1
4024,50.233,139.689,13,139.3679717,3.962779206,-7.8386443,-2.3207049,2.99435012,0.0319,0
4025,65.153,151.389,26,260.6864698,4.493120685,-6.027558968,-1.403368212,3.48603791,0.4743,0
4026,61.34,115.367,10,119.7381406,3.674166847,-6.279555995,-0.610841763,5.17333464,0.0,1
4027,47.42,75.1,20,350.8861686,4.294750159,-5.744197605,-0.805445312,5.16506716,0.1704,0
4028,61.367,128.178,16,203.4968166,4.145777131,-7.883269864,-2.618021715,4.96615453,0.0,1
4029,19.713,76.122,14,189.6933931,3.646275405,-5.819237754,-3.14600483,2.1996822,0.1756,0
4030,38.62,128.067,30,495.5493267,6.954157064,-7.726286742,-2.696881467,5.7356251,2.065,0
4031,37.833,87.156,30,521.618441,4.205704451,-6.886427451,-2.550385032,2.66104178,0.0,1
4032,41.6,97.633,13,236.2019792,4.690959221,-7.309879375,-1.139127437,6.04275708,0.0,1
4033,50.46,91.5,14,245.9010214,3.07238086,-5.273288387,-1.279096619,5.79861618,1.4217,0
4034,30.327,73.644,16,330.9968871,4.346175292,-6.333461276,-1.623816897,4.23709312,1.7331,0
4035,54.02,192.833,42,409.3905243,4.305021753,-7.763700971,-2.851383214,8.16190932,2.4719,0
4036,103.76,227.833,28,277.1247786,4.165793019,-7.946965544,-2.840118728,5.51053823,2.9315,0
4037,41.42,94.4,7,84.78361726,3.464922021,-6.683979049,-3.47469534,0.02524205,4.4843,0
4038,54.687,203.011,14,140.4984611,4.936654202,-7.456374293,-2.063664826,4.3913038,0.0,1
4039,1.7,101.567,28,433.457289,5.714603989,-5.936901121,-1.750543844,3.42618071,2.7258,0
4040,42.413,97.189,10,140.3623492,7.420403252,-6.854858353,-2.203223738,4.00925566,1.5434,0
4041,37.5,86.467,13,165.6925534,4.732322103,-5.903058588,-1.633024712,1.74408156,0.4821,0
4042,30.247,78.211,10,140.3623492,7.420403252,-6.854858353,-2.203223738,4.00925566,1.5434,0
4043,57.86,135.933,12,158.0972647,4.30423269,-8.7496073,-2.765228395,1.98242504,0.27,0
4044,38.153,72.889,28,424.4266491,2.862912237,-6.661860024,-3.882076204,2.65472475,0.1468,0
4045,16.167,0.278,12,147.7745829,3.422663292,-6.438328107,-3.288454208,1.30562968,3.4969,0
4046,55.847,144.211,14,170.8518221,4.952629112,-9.053722413,-2.707859827,5.40463337,0.0,1
4047,23.553,44.789,14,187.8817417,2.863108336,-6.572910433,-1.989360018,-0.62033101,2.6713,0
4048,25.92,61.367,24,352.8080067,4.300071655,-6.686968267,-1.626519588,-0.82741071,2.4417,0
4049,33.24,58.8,14,186.8370988,5.222676225,-7.276835384,-2.221130289,-0.20756059,4.7521,0
4050,11.253,110.289,11,144.3599952,3.964966207,-7.167583659,-2.139027265,0.16836667,2.2367,0
4051,52.253,103.222,36,401.2059399,3.600162607,-7.076038499,-2.380680364,3.31334083,0.0,1
4052,53.713,126.056,12,174.7640225,4.925273929,-8.782609035,-3.176140977,0.38995867,3.0225,0
4053,51.507,69.711,10,187.9455195,2.031161938,-7.615902367,-0.969752983,-1.959423,0.3137,0
4054,57.853,135.922,12,158.0972647,4.30423269,-8.7496073,-2.765228395,1.98242504,0.27,0
4055,20.893,43.522,12,222.0952255,3.020058479,-8.241884931,-2.516245101,-1.27161305,3.616,0
4056,64.747,114.811,36,374.8566515,3.063754283,-7.551173471,-2.766671983,2.45856119,2.3621,0
4057,49.613,122.222,12,175.4477391,4.862926479,-8.432887489,-2.729436144,1.90089466,0.2972,0
4058,28.733,51.822,24,448.0144353,3.418732213,-7.908310373,-2.015363274,-1.2739414,2.5548,0
4059,71.913,145.122,12,131.6400806,6.86574206,-8.292405353,-2.568211165,2.17770549,3.6767,0
4060,21.5,42.6,12,181.9566432,2.713038338,-5.520598939,-1.140786106,0.88134182,1.8189,0
4061,66.253,158.756,12,156.0683559,6.00507344,-8.786572226,-3.213508938,0.64265593,2.9661,0
4062,72.18,130.5,24,330.8268217,2.950730668,-8.321594829,-2.512744026,2.78028783,1.803,0
4063,2.8,33.067,10,178.1847656,1.658021294,-7.531259046,-0.959393298,-1.55866789,4.069,0
4064,94.5,200.4,10,89.69635939,4.063605841,-8.848075437,-2.727402642,3.48741764,1.8747,0
4065,34.2,97.433,14,206.8219871,4.245487592,-7.633908649,-2.106896553,1.9138795,0.0,1
4066,27.22,51.3,12,161.396934,2.961595291,-6.721774392,-2.701313272,-0.96993189,2.1974,0
4067,54.453,131.756,12,166.82157,5.302560386,-8.449121577,-2.756056835,2.11311207,0.0,1
4068,63.247,146.211,12,156.0683559,6.00507344,-8.786572226,-3.213508938,0.64265593,2.9661,0
4069,52.52,180.833,10,114.6319278,10.66427457,-6.895280271,-1.189725519,4.96911339,0.0734,0
4070,67.727,102.011,24,210.7416713,3.681877596,-6.756510912,-2.119856385,2.51431409,1.003,0
4071,64.973,151.189,12,150.9990072,6.376206224,-8.777719207,-3.212450634,0.66647518,2.736,0
4072,56.64,98.733,14,161.3066148,3.333547563,-8.08893073,-2.484551854,0.77958503,1.8034,0
4073,49.007,154.811,24,290.7145916,4.99521286,-7.816833334,-1.748076395,2.97840289,0.0,1
4074,48.427,97.744,12,154.4810477,6.213729873,-7.726569757,-2.563334658,-0.40356141,2.3346,0
4075,56.893,129.022,13,151.2580006,4.626729625,-8.231283772,-2.141573492,2.8595378,0.3641,0
4076,20.887,44.344,14,240.8066956,2.286930922,-5.740660896,-1.326114233,-1.35434494,1.0514,0
4077,27.967,63.744,12,243.3152904,5.257218849,-8.486263281,-2.708953278,-0.94705195,4.7088,0
4078,22.62,62.9,16,217.8655144,4.424802374,-7.667261712,-2.795676738,1.62187422,4.0654,0
4079,60.647,142.878,12,137.5011402,6.785184608,-8.431115019,-2.760746488,2.98720204,0.0589,0
4080,142.367,234.811,20,236.1817174,3.224428722,-8.1665428,-2.168646977,2.04713499,0.6727,0
4081,16.38,46.5,16,264.2374704,2.851979368,-6.367360454,-1.618637073,0.15793394,3.5662,0
4082,38.5,61.467,24,273.4265614,3.690182885,-7.257367305,-1.858496318,1.93023038,2.2869,0
4083,46.8,72.867,12,144.7661249,3.218590986,-7.364724258,-2.191377198,0.18226955,2.3991,0
4084,60.747,139.678,12,161.6621814,5.626085388,-8.794991599,-3.21082043,0.63876361,2.9881,0
4085,51.393,125.122,12,172.2609155,5.017174617,-8.44102826,-2.739703302,1.75932759,0.2958,0
4086,20.787,84.544,48,457.6360851,3.503352157,-7.870370623,-2.438637945,2.61587508,2.6673,0
4087,59.833,136.956,12,160.2632354,4.224206534,-9.081594412,-3.192072407,0.6538558,2.694,0
4088,42.56,95.433,10,133.4491516,6.072761251,-6.328400857,-1.820565306,2.79794293,1.4692,0
4089,23.38,91.467,11,139.3198909,3.858800344,-8.625342056,-2.160008992,2.21583094,0.597,0
4090,37.087,136.578,10,88.94505301,4.432170194,-7.625219773,-1.655446112,4.39487297,0.0,1
4091,16.613,52.989,14,225.3536398,3.479020225,-6.819801071,-1.764816126,2.5966609,0.0,1
4092,44.393,92.322,5,65.61237804,6.080659115,-7.54118007,-2.356968797,2.36558456,0.0,1
4093,52.013,123.089,12,178.0309096,4.772693958,-8.775506977,-3.166912532,0.42914824,3.0336,0
4094,30.647,80.878,28,410.934711,5.155193961,-7.445918869,-2.125388579,1.59083322,2.1259,0
4095,51.227,120.444,10,154.9030438,6.37369048,-7.879153675,-3.030972449,2.09292578,3.2693,0
4096,29.833,75.222,24,270.062814,3.8120994,-6.914165271,-1.742244853,1.76681992,2.7686,0
4097,20.98,40.6,14,404.9890371,5.281473033,-6.275916531,-1.223534866,3.67453974,0.0,1
4098,54.347,129.344,12,175.3291739,4.831243405,-8.949983448,-3.149358437,4.71494997,0.0,1
4099,38.873,80.156,12,164.5571643,3.149825243,-7.67376587,-2.432865504,-0.07153711,2.3714,0
4100,35.04,68.733,32,342.8749616,2.629976476,-6.825366708,-2.500688019,-0.761298,3.939,0
4101,20.84,35.167,14,216.1794437,2.859533284,-6.590479955,-2.052385186,-1.04670692,2.7309,0
4102,105.06,144.0,60,583.7604997,3.740741021,-6.740838905,-2.851691886,3.18715837,2.2891,0
4103,42.52,95.5,10,133.4491516,6.072761251,-6.328400857,-1.820565306,2.79794293,1.4692,0
4104,30.22,40.567,16,260.3973562,4.775800931,-7.281554009,-2.022134996,5.09295628,0.0,1
4105,49.9,158.267,12,129.8374396,4.089912968,-8.877184612,-3.009996275,5.18916661,2.57,0
4106,38.587,92.544,13,183.8354509,4.450779362,-7.850750408,-3.019227163,0.93567516,3.4161,0
4107,51.927,96.878,36,419.8803873,4.125804352,-8.061857363,-1.710059792,1.39982975,0.0,1
4108,37.753,97.656,10,196.0794104,8.974237185,-7.237256277,-1.04902433,7.91331518,0.0,1
4109,59.173,172.989,11,169.7044785,10.66708603,-6.540574384,-0.689489918,6.70567699,0.0,1
4110,21.687,47.278,18,276.7939337,4.357290939,-4.8095993,-1.610765623,0.81493451,1.2998,0
4111,31.813,100.489,12,222.1686096,8.86480199,-6.590142538,-0.503183015,4.7771279,0.0,1
4112,42.96,95.567,11,193.9120519,6.316450446,-6.225809971,-2.503953194,2.86615905,0.882,0
4113,49.467,103.244,16,240.406236,4.174288966,-8.405075371,-3.107416867,1.44877925,1.4778,0
4114,14.867,25.278,14,516.0508975,5.326432445,-3.792298973,-0.968572618,3.67016217,0.8838,0
4115,55.893,134.956,12,240.3433436,12.38135949,-6.288606169,-0.267008345,9.05534814,0.0,1
4116,21.207,63.111,16,308.1701518,4.126748134,-5.467074093,-0.650917099,4.87580437,0.2648,0
4117,27.64,66.967,28,651.8826,3.894318958,-4.413216154,-1.034723728,4.41923248,0.7414,0
4118,32.82,64.6,14,212.6661564,6.412771565,-6.292973642,-2.070745934,1.72057801,3.4457,0
4119,15.907,33.844,14,275.3774414,3.899810242,-6.870829733,-0.139991499,1.70296978,2.652,0
4120,53.707,76.911,10,242.101707,5.344564878,-6.02334018,-0.679460174,4.86711553,0.0,1
4121,20.12,74.9,10,172.742011,6.701255503,-4.179859459,-0.321970866,4.55413923,0.0,1
4122,30.9,123.933,16,198.048331,5.218234792,-7.838271277,-0.223763028,5.73110748,0.0,1
4123,14.86,25.767,14,300.6387442,5.971810366,-5.065968457,-1.567945862,2.60597878,1.6907,0
4124,53.76,135.033,12,213.65224,8.446079222,-6.853478108,-0.701198592,8.19618547,0.0,1
4125,22.9,52.7,10,158.841815,6.986607974,-5.866225149,-1.456500213,3.07177982,2.8909,0
4126,15.32,33.5,12,211.5481657,6.309453432,-5.155629408,-2.594273608,2.70700928,3.3352,0
4127,48.107,98.411,14,220.4426984,6.725802951,-6.307388708,-2.467618876,2.46052846,1.3966,0
4128,57.22,121.267,14,185.1046348,5.007442683,-8.163398863,-3.338696065,2.24573779,2.4465,0
4129,54.82,105.3,10,159.2597205,8.185414705,-6.203951158,-2.109613529,3.06685538,0.1993,0
4130,60.64,167.733,12,180.350193,7.782436937,-8.307047188,-0.452298397,5.81154747,0.0,1
4131,24.42,50.3,13,191.9344439,4.131325196,-6.258943468,-2.122031592,1.43702755,4.436,0
4132,56.913,111.956,14,194.275633,6.006274385,-6.481919203,-2.551833249,3.16937314,1.4813,0
4133,27.493,64.089,10,154.0130327,6.194433778,-6.254194124,-1.71636151,3.97137875,3.2251,0
4134,20.52,27.3,15,252.898335,2.95057476,-8.041409417,0.083932411,0.74730697,3.333,0
4135,24.487,48.044,12,200.3456695,2.089377744,-5.067973963,-1.464379531,1.82903138,0.482,0
4136,35.4,90.2,14,233.8613423,4.135140244,-6.969846536,-0.832673364,5.19968336,0.0,1
4137,25.073,95.789,12,227.7715175,8.529979038,-6.618560621,-0.496076615,4.73944385,0.0,1
4138,14.133,55.656,4,83.92010594,5.675272924,-4.014316905,-0.550032038,4.94289429,0.1137,0
4139,19.133,43.156,12,245.3886288,5.767274759,-4.973232653,-1.554269095,1.09640969,1.2033,0
4140,27.32,56.333,14,310.1794778,4.420196105,-5.314200924,-0.855460606,4.98233935,0.0,1
4141,14.053,23.589,12,363.2224292,3.345080768,-3.090330409,-0.488123121,2.0740857,0.6229,0
4142,15.687,26.378,12,336.3988972,2.744063558,-3.269784762,-0.416182773,2.37766188,1.0504,0
4143,59.4,85.8,32,492.0370375,7.72233233,-10.0638085,-3.530939468,2.79164841,1.8855,0
4144,71.42,148.233,10,154.2639437,7.597965773,-7.353921987,-2.801691525,3.83939604,1.4204,0
4145,40.013,72.122,14,198.4327527,5.442065384,-7.321732554,-2.894510615,2.84505681,3.9425,0
4146,31.34,70.833,7,168.5941852,4.16926888,-4.178218027,-0.848373665,4.01408736,0.1358,0
4147,64.58,134.433,12,210.2254609,9.42332626,-6.832673349,-1.046891779,6.12373612,0.0,1
4148,39.833,72.889,18,193.8256732,5.122514556,-5.379163488,-1.919708668,1.0866133,1.495,0
4149,24.74,68.933,16,455.1259547,3.215504703,-4.114136196,0.007416393,2.50444354,0.0,1
4150,76.82,139.033,40,645.354349,6.318592559,-8.231185217,-3.397387885,1.91729423,2.9075,0
4151,39.187,104.278,10,159.2597205,8.185414705,-6.203951158,-2.109613529,3.06685538,0.1993,0
4152,9.447,21.744,14,478.5657412,3.243705622,-3.844490502,-1.25839971,0.56664559,2.2673,0
4153,62.427,159.144,40,526.9797159,6.99871242,-6.066513488,-1.997826769,5.00893391,0.9289,0
4154,53.627,91.578,24,262.631633,6.805245492,-5.299225542,-1.570799053,3.72182782,0.22,0
4155,55.573,84.489,15,136.6655239,4.358640448,-5.219857893,-1.975580408,1.09596685,2.3403,0
4156,12.487,24.378,11,291.6446958,2.507045798,-4.790941384,-0.82331986,2.02186215,2.049,0
4157,38.14,85.667,10,210.0245217,8.255297865,-5.724201213,-0.599580072,4.52310206,0.0,1
4158,91.367,218.878,12,151.7346271,7.864489827,-7.415961441,-0.037292803,5.59794934,0.0,1
4159,18.94,34.3,3,108.0658212,3.055774326,-3.2909373,-0.617346762,2.58705225,0.662,0
4160,19.127,36.644,14,200.1075032,4.899593217,-7.60321701,-1.609398024,1.53945172,2.7868,0
4161,12.673,20.689,14,583.99531,5.211050294,-4.137448418,-1.719070809,3.68632037,0.1283,0
4162,8.033,11.589,16,494.275446,3.065501347,-3.74792602,-1.329273215,-0.83979765,3.7476,0
4163,9.273,16.289,36,916.7511936,2.962937614,-3.206413561,-1.554141251,-1.70154508,3.9778,0
4164,12.587,20.678,16,437.5741504,4.786694027,-3.750822376,-1.404297599,0.03249917,3.3934,0
4165,27.087,42.378,40,674.1296747,3.583387937,-4.893201819,-1.248730749,0.43182425,3.5575,0
4166,22.453,53.956,16,351.0837747,6.369204669,-4.592608381,-0.539459498,5.25309316,0.464,0
4167,14.747,32.811,6,174.7911778,6.128667435,-3.768410578,-1.397006558,2.06792837,3.0714,0
4168,14.093,57.122,14,293.4434988,7.975232298,-2.874137343,-0.802495652,0.54649997,0.3047,0
4169,22.007,32.644,12,431.4318394,7.452712964,-3.948982603,-0.5258372,5.03953918,0.4221,0
4170,67.227,110.844,12,156.6488127,8.368756311,-6.476595608,-1.850554739,5.05287067,2.4246,0
4171,15.113,38.489,12,305.0627113,3.20979904,-3.937001668,-2.213104384,-0.15399714,4.3014,0
4172,12.053,21.622,16,533.6597996,5.597081058,-3.558608771,-1.537237538,0.49360313,3.0406,0
4173,14.28,33.967,12,380.953787,6.443454688,-3.556392026,-1.211541999,3.40297665,2.7162,0
4174,10.473,20.989,13,505.1984249,6.118759822,-3.621630848,-0.877297527,2.80027405,1.8469,0
4175,27.293,53.356,12,228.5749413,3.739056918,-5.968895482,-1.720559385,1.09718143,2.7387,0
4176,24.96,54.733,10,204.955239,7.836737093,-5.549365916,-1.69035586,3.72168911,2.0737,0
4177,8.573,126.056,10,162.4778489,7.168280677,-6.607482319,-2.458725067,4.06083505,1.9752,0
4178,-8.533,132.744,10,162.4084936,7.776505915,-7.878597351,-2.95696246,3.61159922,2.5855,0
4179,17.0,40.467,10,219.3274811,7.3416582,-5.156491447,-1.930091751,2.8475643,2.569,0
4180,14.56,42.4,18,414.4402776,7.00860133,-3.227358542,-1.011253576,0.80526841,1.388,0
4181,26.933,51.422,12,238.2395863,3.914969995,-5.912869634,-1.671172035,1.7959823,2.3379,0
4182,45.78,125.933,10,162.4778489,7.168280677,-6.607482319,-2.458725067,4.06083505,1.9752,0
4183,74.6,121.233,40,663.1752385,6.695854491,-7.2033603,-2.82085606,2.35470647,1.7585,0
4184,28.353,59.722,10,196.4541341,6.701383844,-5.628151793,-1.711439315,4.64673597,1.9127,0
4185,7.26,25.7,16,476.0281745,6.522150985,-2.629937139,-0.443423992,1.20346121,1.3584,0
4186,19.927,37.578,10,321.1618417,5.704557633,-4.963534586,-2.238340272,1.11191047,2.8181,0
4187,21.98,42.933,10,272.3455196,4.558860602,-5.615310837,-2.653709859,1.10487212,3.6452,0
4188,41.253,112.389,4,47.89981936,9.220554408,-4.913962975,-2.520231467,3.67218879,3.9663,0
4189,9.6,23.633,9,388.4261206,5.016370998,-3.700665802,-2.078763256,1.84287103,3.0488,0
4190,38.46,72.5,14,452.2641063,11.25008697,-6.022553084,-0.650620045,6.92570782,0.0921,0
4191,18.1,60.567,2,33.39339311,4.922881197,-3.483428875,-0.50955721,5.57020468,0.3261,0
4192,12.673,31.156,6,201.9304162,4.573911016,-4.030848845,-1.560942048,0.46620832,3.1026,0
4193,12.46,27.267,12,325.1120564,5.648961777,-4.305062417,-1.029903864,2.38971739,1.9636,0
4194,50.927,75.278,40,362.1817381,6.187856487,-7.922081152,-2.56620148,4.27407433,3.4257,0
4195,12.213,54.122,16,458.463463,7.172806692,-2.642892,-0.018671004,-0.57458886,0.6998,0
4196,17.08,27.367,14,262.6307958,2.341459211,-4.397993883,-1.970425663,0.85490488,1.7483,0
4197,18.307,42.611,18,284.983437,6.41407777,-4.476183195,-0.817233714,1.99514643,2.4467,0
4198,7.867,16.411,18,619.3391346,3.674353878,-3.0724386,-1.441074848,-0.02411492,2.2372,0
4199,9.687,17.178,16,623.0259699,5.259986549,-2.999576733,-0.732369334,3.27506684,1.4292,0
4200,6.24,28.4,14,373.0673378,6.559111579,-2.54670459,-0.706559712,-0.01639005,1.9398,0
4201,12.547,25.244,12,226.4544927,4.053114253,-4.886118523,-1.179342645,-0.89721196,2.494,0
4202,10.7,21.967,10,247.980955,3.355084902,-4.01275916,-1.551503013,1.42430059,0.7089,0
4203,6.567,14.511,14,469.4156824,3.277255499,-3.161930685,-1.77726571,-1.28711785,3.8018,0
4204,10.513,19.289,16,515.4768603,4.843373675,-3.451261981,-1.134265844,1.70139983,2.305,0
4205,10.073,20.389,16,632.1083964,6.114256117,-3.023077454,-0.830101252,3.15518005,1.8572,0
4206,6.953,14.189,14,469.4156824,3.277255499,-3.161930685,-1.77726571,-1.28711785,3.8018,0
4207,7.56,13.033,12,405.8659284,3.216198671,-2.784555282,-0.839772484,-0.38278799,1.2101,0
4208,11.42,19.4,16,453.7353138,3.321429364,-3.934532666,-1.638004421,1.13247858,3.0071,0
4209,10.493,17.889,16,521.6424011,4.304051991,-3.531772451,-1.419936912,0.87186356,2.3618,0
4210,9.667,26.511,12,230.5225667,2.809254953,-3.32464382,-1.606419962,-1.30455763,0.0639,0
4211,15.72,28.167,12,204.5222815,3.73479698,-4.907826037,-1.179406013,-0.42471356,2.3492,0
4212,47.207,84.711,14,157.0698309,4.077835646,-5.282538701,-1.990784591,1.04648372,1.413,0
4213,9.84,144.667,14,198.9609599,8.856651033,-8.351444809,-2.791751462,3.58030045,1.9158,0
4214,38.52,90.667,13,127.1803713,2.9241249,-7.439218442,-1.746081673,0.96790124,3.7518,0
4215,10.747,16.811,6,64.00459659,2.541025017,-4.609198767,-0.699127528,-0.52213697,4.0357,0
4216,13.6,29.933,10,121.7445137,1.855173994,-6.310594349,-1.543135498,-1.12596201,4.9349,0
4217,14.32,20.767,12,134.152269,1.336901785,-3.356424743,-0.249923859,-0.87893027,4.6666,0
4218,11.207,20.978,11,123.2042141,1.16357213,-3.42898364,-0.135052725,-0.40947215,3.9058,0
4219,35.553,49.256,12,107.0799238,1.632681382,-3.049236958,-0.253992911,2.04069145,2.226,0
4220,28.987,59.944,12,107.0799238,1.632681382,-3.049236958,-0.253992911,2.04069145,2.226,0
4221,34.607,48.844,6,67.04514796,2.085118292,-3.548464478,-0.618113822,3.19089547,0.6536,0
4222,26.387,39.944,12,178.6419516,3.332786709,-3.477612236,-0.652630388,0.06396751,3.1544,0
4223,18.367,32.411,12,225.6063319,4.102443294,-3.507849478,-0.606373801,-0.07323745,2.8697,0
4224,31.687,32.078,14,128.4555939,1.06087397,-3.62916488,-0.136505034,-0.3704722,2.4698,0
4225,24.92,35.033,14,128.4555939,1.06087397,-3.62916488,-0.136505034,-0.3704722,2.4698,0
4226,11.2,20.867,17,249.1790538,2.449067318,-4.451583435,-0.985960492,-0.08985767,2.3281,0
4227,47.153,84.189,18,184.3390186,2.496247963,-6.688765676,-2.591955743,1.34800971,4.4559,0
4228,36.28,87.3,13,132.7305988,3.570678592,-7.315097108,-1.75641303,0.65278962,3.8642,0
4229,5.173,27.189,72,643.3985585,1.652663029,-5.756490566,-0.747161659,-0.49466135,3.1871,0
4230,34.16,83.067,13,136.251602,3.403843497,-7.318781585,-1.756285099,0.45433021,4.182,0
4231,14.42,46.5,16,218.8777905,7.179832611,-3.974056369,-1.335412847,-1.05333521,1.4591,0
4232,7.113,18.756,16,178.2705234,1.453555615,-4.555772732,-0.444654655,-0.64672542,1.9459,0
4233,39.193,84.822,16,187.5679268,4.006398744,-6.301449578,-2.190858547,0.26859113,4.1282,0
4234,19.047,44.511,16,182.8261909,3.439710996,-5.5549134,-1.763670243,-0.7438389,3.9419,0
4235,9.88,15.867,12,154.489222,2.079731755,-3.200883741,-0.213962825,-2.63220464,4.7342,0
4236,18.013,25.922,16,125.4217562,1.801368652,-5.021889422,-0.852182044,-0.77121692,4.1497,0
4237,29.293,55.722,18,202.6126885,3.036938705,-5.768642204,-1.700299185,0.21846913,3.4068,0
4238,24.54,59.533,18,203.2545727,3.698966776,-5.382059151,-1.351553514,-0.15493486,2.7214,0
4239,9.513,18.189,10,280.4921373,3.171356687,-4.108894919,-1.738192673,-1.10310991,3.3099,0
4240,37.02,62.667,11,148.2446158,2.813596414,-7.606957245,-2.530603608,-0.06770182,4.1263,0
4241,8.36,11.167,16,248.8020776,1.868184512,-4.872208354,-1.714961733,-0.62385524,3.8024,0
4242,30.473,86.589,14,119.1421048,5.9519119,-6.479198044,-2.247050742,1.17680943,3.7109,0
4243,31.473,88.422,14,122.037862,5.876820379,-6.476711094,-2.248046359,1.15742027,3.6657,0
4244,30.053,84.389,14,124.5714567,3.730480495,-6.728498369,-2.230681885,1.15050962,3.751,0
4245,12.9,25.767,18,349.7313407,4.056408899,-4.695884473,-1.548107891,1.24757441,3.6583,0
4246,43.46,58.733,16,256.6767431,2.462779663,-4.857459634,-0.922354451,2.34437984,1.6356,0
4247,28.933,85.556,14,125.9240816,5.537079254,-6.478623079,-2.242535883,1.032919,3.7101,0
4248,33.58,63.233,12,156.1072018,4.546533004,-6.284676431,-2.40209083,1.06503983,4.8694,0
4249,11.96,22.233,17,250.910854,2.937610214,-4.437644399,-0.850753135,-0.03694234,1.7803,0
4250,20.633,44.456,18,496.4215874,4.441332319,-3.937089306,-1.068472803,3.27276349,0.6764,0
4251,10.327,17.044,12,188.1411875,2.858043692,-3.686853025,-0.277257519,0.99077815,3.6789,0
4252,16.993,27.289,12,185.0642678,2.998061513,-5.367269765,-1.560752664,-0.06220537,4.2413,0
4253,21.307,48.244,18,185.0972191,3.186988906,-5.867541313,-1.450368849,1.70409516,0.0072,0
4254,11.327,20.511,10,240.8476909,2.414584704,-4.184428514,-1.761780318,-1.11584611,3.5348,0
4255,32.54,89.833,14,120.8114306,6.000494478,-6.476040901,-2.249474747,1.1946679,3.7326,0
4256,63.94,128.667,10,132.5835026,8.728678884,-6.094182423,-1.358477413,6.74036503,0.0,1
4257,55.693,262.189,10,96.19991342,5.588165711,-7.877781891,-1.655702047,3.22592316,0.0,1
4258,47.4,116.1,10,92.16431121,4.28599732,-7.907360729,-1.671950845,3.43145723,0.0,1
4259,37.34,104.033,10,150.7407661,7.354325408,-8.198803993,-3.007022998,4.33451756,0.0,1
4260,43.947,125.011,22,245.1322127,3.953470046,-7.668914625,-2.244363572,3.00897117,0.9399,0
4261,42.14,237.033,14,145.3862027,5.183634917,-8.736890134,-2.136723337,3.0978209,2.606,0
4262,13.167,75.344,16,222.2252087,3.609885375,-6.212351717,-1.941957832,1.55722327,1.9531,0
4263,113.887,190.378,18,174.3863737,6.385317314,-7.16910651,-1.63983089,3.38797054,0.0,1
4264,77.08,148.467,18,244.2686584,6.682627268,-7.921178324,-2.565706351,3.25614536,0.0,1
4265,16.653,76.289,24,401.7478497,2.493469087,-7.937054877,-2.325375117,-1.2178834,2.7489,0
4266,22.767,67.611,16,228.7133656,3.218761985,-6.67493693,-1.753455949,0.73547966,1.6406,0
4267,36.1,54.467,12,143.8398072,3.486412767,-7.55957828,-2.045374946,1.89052148,2.8118,0
4268,75.22,117.4,10,104.9728414,4.607470886,-8.120794296,-2.499744,3.71530891,2.5711,0
4269,70.7,112.833,20,287.7072195,6.020136435,-7.982994844,-2.630420089,3.64419988,1.2654,0
4270,20.0,133.333,28,334.1861381,4.899612114,-8.189120699,-2.084290229,5.25231778,0.0,1
4271,66.587,141.611,11,166.3641225,4.168938741,-8.908637589,-3.296794903,3.65687943,0.7881,0
4272,48.88,82.2,16,186.4640692,3.006070542,-7.634414946,-3.019921045,4.40776379,0.1648,0
4273,57.507,95.811,64,736.1630623,3.120163119,-7.516313003,-2.682124671,1.80663987,1.4027,0
4274,73.147,126.378,18,210.565109,3.220110581,-8.328192873,-2.75221334,2.02272025,0.2264,0
4275,49.84,76.6,18,199.5418641,3.142285431,-7.258816274,-1.806280394,-0.11374159,1.9489,0
4276,35.04,82.5,36,419.8803873,4.125804352,-8.061857363,-1.710059792,1.39982975,0.0,1
4277,43.713,75.956,38,398.8330597,3.006603344,-7.085709798,-2.504782885,2.41032755,4.1295,0
